node_name,x,y,width,height,depth,has_text,id,k,object_id
a,827,1053,88,16,12,1,42,1,166
a,827,1085,94,16,12,1,43,1,167
a,982,1499,68,19,9,1,44,1,168
a,762,2012,47,17,12,1,45,1,169
a,816,2012,40,17,12,1,46,1,170
a,482,2187,151,13,12,1,47,1,171
a,868,2187,234,13,12,1,48,1,172
a,482,2292,65,15,13,1,49,1,173
a,482,2315,244,19,13,1,50,1,174
a,482,2348,64,15,13,1,51,1,175
a,482,2371,259,19,13,1,52,1,176
a,482,2403,63,15,13,1,53,1,177
a,482,2426,384,19,13,1,54,1,178
a,482,2459,65,15,13,1,55,1,179
a,482,2482,344,19,13,1,56,1,180
a,482,2591,300,168,12,1,57,1,181
a,555,2780,163,43,12,1,58,1,182
a,494,2838,276,17,12,1,59,1,183
a,587,2869,90,17,12,1,60,1,184
a,802,2591,300,168,12,1,61,1,185
a,885,2780,143,64,12,1,62,1,186
a,811,2859,282,33,12,1,63,1,187
a,909,2907,85,17,12,1,64,1,188
a,1122,571,300,16,9,1,65,1,189
a,1122,1183,300,16,9,1,66,1,190
a,1122,1285,300,16,9,1,67,1,191
a,1122,1387,300,16,9,1,68,1,192
a,1122,1451,148,44,9,1,69,1,193
a,1310,1451,111,39,9,1,70,1,194
a,1142,1513,260,178,12,1,71,1,195
a,1222,1706,165,32,11,1,72,1,196
a,1162,1774,220,16,10,1,73,1,197
a,1162,1801,220,16,10,1,74,1,198
a,1162,1828,220,16,10,1,75,1,199
a,1162,1855,220,32,10,1,76,1,200
a,1205,1934,132,34,9,1,83,1,201
a,1142,1981,160,106,12,1,84,1,202
a,1307,2038,95,64,12,1,85,1,203
a,1182,2092,120,79,12,1,86,1,204
a,1307,2107,95,64,12,1,87,1,205
a,1156,2176,95,64,12,1,88,1,206
a,1256,2176,137,94,12,1,89,1,207
a,1301,2290,99,17,9,1,90,1,208
a,1122,2394,78,21,10,1,91,1,209
a,1122,2455,68,21,10,1,92,1,210
a,1122,2588,67,21,10,1,93,1,211
a,1345,2590,77,17,10,1,94,1,212
a,1215,2891,96,13,13,1,95,1,213
a,1160,2905,148,13,13,1,96,1,214
a,1857,2998,26,36,5,1,97,1,215
a,482,3072,83,23,9,1,98,1,216
a,599,3072,61,23,9,1,99,1,217
a,694,3072,39,23,9,1,100,1,218
a,767,3072,79,23,9,1,101,1,219
a,880,3072,70,23,9,1,102,1,220
a,984,3072,68,23,9,1,103,1,221
a,1086,3072,55,23,9,1,104,1,222
a,1175,3072,80,23,9,1,105,1,223
a,1382,3054,40,56,6,1,106,1,224
a,482,3181,70,15,9,1,107,1,225
a,642,3181,44,15,9,1,108,1,226
a,802,3181,33,15,9,1,109,1,227
a,962,3181,34,15,9,1,110,1,228
a,482,3204,43,15,9,1,111,1,229
a,642,3204,33,15,9,1,112,1,230
a,802,3204,27,15,9,1,113,1,231
a,962,3204,48,15,9,1,114,1,232
a,482,3227,27,15,9,1,115,1,233
a,642,3227,39,15,9,1,116,1,234
a,802,3227,81,15,9,1,117,1,235
a,962,3227,54,15,9,1,118,1,236
a,482,3250,54,15,9,1,119,1,237
a,642,3250,34,15,9,1,120,1,238
a,802,3250,51,15,9,1,121,1,239
a,962,3250,92,15,9,1,122,1,240
a,482,3273,51,15,9,1,123,1,241
a,642,3273,33,15,9,1,124,1,242
a,802,3273,42,15,9,1,125,1,243
a,962,3273,50,15,9,1,126,1,244
a,1122,3180,104,18,9,1,127,1,245
a,1122,3207,101,18,9,1,128,1,246
a,1122,3234,108,18,9,1,129,1,247
