node_name,x,y,width,height,depth,has_text,id,k,object_id
manual,470,310,620,420,10,0,1,1,1
manual,482,1031,240,159,10,0,1,1,4
manual,862,1251,240,159,10,0,1,1,5
manual,482,1471,240,159,10,0,1,1,6
manual,862,1691,240,159,10,0,1,1,7
manual,482,1911,240,159,10,0,1,1,8
manual,862,2131,240,159,10,0,1,1,9
manual,482,2351,240,159,10,0,1,1,10
manual,862,2571,240,159,10,0,1,1,11
manual,482,2791,240,159,10,0,1,1,12
manual,862,3011,240,159,10,0,1,1,13
manual,482,3231,240,159,10,0,1,1,14
manual,862,3451,240,159,10,0,1,1,15
manual,482,3671,240,159,10,0,1,1,16
manual,862,3891,240,159,10,0,1,1,17
manual,1122,384,300,600,10,0,1,1,21
manual,1122,996,300,90,10,0,1,1,22
manual,1122,1098,300,90,10,0,1,1,23
manual,1142,1301,260,178,10,0,1,1,24
manual,1142,1785,160,106,10,0,1,1,25
manual,1307,1842,95,64,10,0,1,1,26
manual,1182,1896,120,79,10,0,1,1,27
manual,1307,1911,95,64,10,0,1,1,28
manual,1156,1980,95,64,10,0,1,1,29
manual,1256,1980,137,94,10,0,1,1,30
manual,472,10,960,90,10,0,1,1,34
manual,472,115,960,99,10,0,1,1,37
manual,482,252,620,31,10,0,1,1,47
manual,482,918,620,53,10,0,1,1,61
manual,482,1323,360,39,10,0,1,1,77
manual,742,1543,360,39,10,0,1,1,83
manual,482,1763,360,39,10,0,1,1,89
manual,742,1993,360,39,10,0,1,1,95
manual,482,2203,360,39,10,0,1,1,101
manual,742,2449,360,39,10,0,1,1,107
manual,482,3523,360,39,10,0,1,1,129
manual,482,3965,360,13,10,0,1,1,140
manual,482,4100,620,39,10,0,1,1,141
manual,921,142,124,62,10,0,1,1,213
manual,511,223,105,23,10,0,1,1,227
manual,646,223,77,23,10,0,1,1,228
manual,754,223,49,23,10,0,1,1,229
manual,833,223,97,23,10,0,1,1,230
manual,961,223,87,35,10,0,1,1,231
manual,1079,223,85,23,10,0,1,1,232
manual,1195,223,68,23,10,0,1,1,233
manual,1293,223,99,23,10,0,1,1,234
manual,719,840,145,25,10,0,1,1,240
manual,598,881,387,19,10,0,1,1,241
manual,803,1032,237,24,10,0,1,1,244
manual,743,1070,357,33,10,0,1,1,245
manual,920,1120,69,15,10,0,1,1,246
manual,862,1251,240,159,10,0,1,1,247
manual,532,1252,259,24,10,0,1,1,248
manual,488,1290,348,33,10,0,1,1,249
manual,654,1340,82,15,10,0,1,1,250
manual,482,1471,240,159,10,0,1,1,251
manual,847,1472,150,24,10,0,1,1,252
manual,749,1510,346,33,10,0,1,1,253
manual,938,1560,33,15,10,0,1,1,254
manual,862,1691,240,159,10,0,1,1,255
manual,591,1692,140,24,10,0,1,1,256
manual,510,1730,304,33,10,0,1,1,257
manual,620,1780,53,15,10,0,1,1,258
manual,681,1780,89,15,10,0,1,1,259
manual,482,1911,240,159,10,0,1,1,260
manual,773,1912,298,50,10,0,1,1,261
manual,777,1976,288,17,10,0,1,1,262
manual,930,2010,50,15,10,0,1,1,263
manual,862,2131,240,159,10,0,1,1,264
manual,582,2132,160,24,10,0,1,1,265
manual,487,2170,350,33,10,0,1,1,266
manual,670,2220,50,15,10,0,1,1,267
manual,482,2351,240,159,10,0,1,1,268
manual,752,2352,339,50,10,0,1,1,269
manual,745,2416,354,33,10,0,1,1,270
manual,935,2466,39,15,10,0,1,1,271
manual,862,2571,240,159,10,0,1,1,272
manual,488,2572,348,24,10,0,1,1,273
manual,489,2610,344,49,10,0,1,1,274
manual,482,2791,240,159,10,0,1,1,275
manual,753,2792,338,50,10,0,1,1,276
manual,756,2856,331,49,10,0,1,1,277
manual,862,3011,240,159,10,0,1,1,278
manual,573,3012,178,24,10,0,1,1,279
manual,482,3231,240,159,10,0,1,1,280
manual,841,3232,161,24,10,0,1,1,281
manual,748,3270,346,33,10,0,1,1,282
manual,862,3451,240,159,10,0,1,1,283
manual,588,3452,148,24,10,0,1,1,284
manual,483,3490,357,33,10,0,1,1,285
manual,671,3540,48,15,10,0,1,1,286
manual,482,3671,240,159,10,0,1,1,287
manual,858,3672,128,24,10,0,1,1,288
manual,858,3710,127,17,10,0,1,1,289
manual,862,3891,240,159,10,0,1,1,290
manual,600,3892,122,24,10,0,1,1,291
manual,506,3930,310,17,10,0,1,1,292
manual,555,4378,163,43,10,0,1,1,307
manual,494,4436,276,17,10,0,1,1,308
manual,587,4467,90,17,10,0,1,1,309
manual,802,4189,300,168,10,0,1,1,310
manual,885,4378,143,64,10,0,1,1,311
manual,811,4457,282,33,10,0,1,1,312
manual,909,4505,85,17,10,0,1,1,313
manual,482,951,310,20,10,0,1,1,446
manual,854,1120,62,15,10,0,1,1,583
manual,482,4667,41,21,10,0,1,1,629
manual,702,350,67,27,10,0,1,1,630
