node_name,x,y,width,height,depth,has_text,id,k,object_id
div,1248,3750,204,49,12,1,176,1,153
div,1248,3750,204,12,13,1,177,1,154
div,1248,3766,204,33,13,1,178,1,155
div,1152,3830,300,80,11,1,179,1,156
div,1152,3830,80,80,12,1,180,1,157
div,1248,3840,204,65,12,1,181,1,158
div,1248,3840,204,12,13,1,182,1,159
div,1248,3856,204,49,13,1,183,1,160
div,1152,3920,300,80,11,1,184,1,161
div,1152,3920,80,80,12,1,185,1,162
div,1248,3930,204,32,12,1,186,1,163
div,1248,3930,204,12,13,1,187,1,164
div,1248,3946,204,16,13,1,188,1,165
div,452,14425,1000,63,2,1,189,1,166
div,452,14441,1000,34,3,1,190,1,167
div,452,14441,1000,34,4,1,191,1,168
div,0,14488,1903,54,2,1,193,1,169
a,1423,14,29,34,11,0,16,1,170
a,1387,14,29,34,11,0,17,1,171
a,1351,14,29,34,11,0,18,1,172
a,1315,14,29,34,11,0,19,1,173
a,1264,24,23,16,12,0,20,1,174
a,452,59,347,89,6,0,21,1,175
a,824,101,65,19,7,0,22,1,176
a,906,101,21,19,7,0,23,1,177
a,945,101,88,19,7,0,26,1,178
a,1051,101,45,19,7,0,27,1,179
a,1114,101,104,19,7,0,28,1,180
a,1236,101,73,19,7,0,29,1,181
a,928,409,48,20,6,0,41,1,182
a,452,517,56,34,10,0,42,1,183
a,452,598,96,25,11,0,43,1,184
a,452,633,96,25,11,0,44,1,185
a,452,668,96,25,11,0,45,1,186
a,761,1176,51,21,9,0,46,1,187
a,576,1266,101,21,9,0,47,1,188
a,576,1410,35,21,9,0,48,1,189
a,769,1434,58,21,9,0,49,1,190
a,602,2106,197,21,9,0,50,1,191
a,867,2599,121,21,9,0,51,1,192
a,673,3063,38,21,9,0,52,1,193
a,750,3087,71,21,9,0,53,1,194
a,602,3111,127,21,9,0,54,1,195
a,588,3159,155,21,9,0,55,1,196
a,869,3207,82,21,9,0,56,1,197
a,576,4965,102,21,9,0,57,1,198
a,576,5031,67,21,9,0,58,1,199
a,576,5097,114,21,9,0,59,1,200
a,576,5187,140,21,9,0,60,1,201
a,576,6547,77,21,9,0,61,1,202
a,576,6661,124,21,9,0,62,1,203
a,576,6751,111,21,9,0,63,1,204
a,576,6817,77,21,9,0,64,1,205
a,576,8042,39,21,9,0,65,1,206
a,576,8108,35,21,9,0,66,1,207
a,576,8222,86,21,9,0,67,1,208
a,576,8336,128,21,9,0,68,1,209
a,586,9803,18,19,14,0,69,1,210
a,619,9803,160,19,13,0,70,1,211
a,586,9873,33,17,13,0,71,1,212
a,596,9922,28,19,14,0,72,1,213
a,640,9922,160,19,13,0,73,1,214
